"3-allyl(dihydro)furan-2,5-dione",231-412-0,7539-12-0,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10780,http://echa.europa.eu/substance-information/-/substanceinfo/100.028.557
"3-allyloxy-2-hydroxypropyl [3-(4-methoxynaphthalene-1,8-dicarboximido) propyl] dimethylammonium chloride",461-080-4,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2939,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.721
3-Amino-1-(2-chlorophenyl)-1-phenylpropan-1-ol,609-081-2,35173-30-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16476,http://echa.europa.eu/substance-information/-/substanceinfo/100.119.899
"3-amino-2,4,6-triiodo-5-[(methylamino)carbonyl]benzoic acid",218-917-1,2280-89-9,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/12748,http://echa.europa.eu/substance-information/-/substanceinfo/100.017.198
3-amino-2-hydroxy-5-nitrobenzenesulphonic acid,202-523-1,96-67-3,Full,Joint,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/8823,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.295
3-amino-4-chlorobenzamide,243-231-4,19694-10-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10384,http://echa.europa.eu/substance-information/-/substanceinfo/100.039.287
3-amino-4-chlorobenzoic acid,220-635-9,2840-28-0,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6450,http://echa.europa.eu/substance-information/-/substanceinfo/100.018.760
3-amino-4-chlorobenzoic acid,220-635-9,2840-28-0,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16876,http://echa.europa.eu/substance-information/-/substanceinfo/100.018.760
"3-amino-4-chlorobenzoic acid, hexadecyl ester",419-700-6,143269-74-3,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/9169,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.843
3-amino-4-hydroxy-5-nitrobenzenesulphonic acid,202-546-7,96-93-5,Full,Joint,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/8641,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.316
3-amino-4-hydroxy-N-(2-methoxyethyl)benzenesulfonamide,411-520-6,112195-27-4,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3365,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.096
3-amino-4-hydroxy-N-phenylbenzenesulphonamide,201-258-9,80-20-6,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10804,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.145
3-amino-4-hydroxybenzenesulphonamide,202-657-0,98-32-8,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10077,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.416
3-amino-4-hydroxybenzenesulphonic acid,202-662-8,98-37-3,Full,Joint,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/10421,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.421
3-amino-4-methoxybenzanilide,204-388-4,120-35-4,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11279,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.990
3-amino-4-methoxybenzenesulphonic acid,202-667-5,98-42-0,Full,Joint,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/10337,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.425
"3-amino-5-[[(2-hydroxyethyl)amino]carbonyl]-2,4,6-triiodo-benzoic acid",607-173-7,22871-58-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10849,http://echa.europa.eu/substance-information/-/substanceinfo/100.114.058
3-amino-5-chloro-2-hydroxybenzenesulphonic acid,201-813-5,88-23-3,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10562,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.648
3-amino-5-chloro-4-hydroxybenzenesulphonic acid,227-482-7,5857-94-3,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/17122,http://echa.europa.eu/substance-information/-/substanceinfo/100.024.984
3-amino-5-tert-butylisoxazole hydrochloride,404-840-2,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/9723,http://echa.europa.eu/substance-information/-/substanceinfo/100.100.644
3-amino-p-toluamide,243-039-0,19406-86-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10821,http://echa.europa.eu/substance-information/-/substanceinfo/100.039.111
3-aminobenzenesulphonic acid,204-473-6,121-47-1,Full,Individual,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/7647,http://echa.europa.eu/substance-information/-/substanceinfo/100.004.067
3-aminobenzenesulphonic acid,204-473-6,121-47-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/13272,http://echa.europa.eu/substance-information/-/substanceinfo/100.004.067
3-aminobenzylamine,412-230-2,4403-70-7,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/8476,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.159
3-aminobutan-1-ol,640-387-9,61477-40-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10753,http://echa.europa.eu/substance-information/-/substanceinfo/100.168.075
"3-aminomethyl-3,5,5-trimethylcyclohexylamine",220-666-8,2855-13-2,Full,Joint,10000 - 100000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/14449,http://echa.europa.eu/substance-information/-/substanceinfo/100.018.788
"3-aminonaphthalene-1,5-disulphonic acid",205-020-5,131-27-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/17115,http://echa.europa.eu/substance-information/-/substanceinfo/100.004.565
3-Aminooctan-4-ol,482-070-6,1001354-72-8,Full,Joint,100 - 1000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/10826,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.361
3-Aminooctan-4-ol,482-070-6,1001354-72-8,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/4663,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.361
3-aminophenol,209-711-2,591-27-5,Full,Joint,100 - 1000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/13547,http://echa.europa.eu/substance-information/-/substanceinfo/100.008.830
3-aminophenol,209-711-2,591-27-5,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7603,http://echa.europa.eu/substance-information/-/substanceinfo/100.008.830
3-aminophenol,209-711-2,591-27-5,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6314,http://echa.europa.eu/substance-information/-/substanceinfo/100.008.830
3-aminopropan-1-ol,205-864-4,156-87-6,Full,Joint,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/13762,http://echa.europa.eu/substance-information/-/substanceinfo/100.005.333
"3-aminopropane-1,2-diol",210-475-8,616-30-8,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/5186,http://echa.europa.eu/substance-information/-/substanceinfo/100.009.524
3-aminopropane-1-sulphonic acid,222-977-4,3687-18-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11638,http://echa.europa.eu/substance-information/-/substanceinfo/100.020.889
3-aminopropane-1-sulphonic acid,222-977-4,3687-18-1,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/8247,http://echa.europa.eu/substance-information/-/substanceinfo/100.020.889
3-aminopropyldiethylamine,203-236-4,104-78-9,Full,Joint,1000 - 10000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/5611,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.943
3-aminopropyldimethylamine,203-680-9,109-55-7,Full,Joint,10000+ tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/14823,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.347
3-aminopropyltriethoxysilane,213-048-4,919-30-2,Full,Joint,1000 - 10000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/15027,http://echa.europa.eu/substance-information/-/substanceinfo/100.011.863
3-aminopyrazine-2-carboxylic acid,226-558-7,5424-01-1,Full,Individual,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/5988,http://echa.europa.eu/substance-information/-/substanceinfo/100.024.144
3-azidosulfonylbenzoic acid,405-310-3,15980-11-7,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3553,http://echa.europa.eu/substance-information/-/substanceinfo/100.100.689
3-Benzamido-PMT,416-670-6,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/14041,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.556
"3-benzyl-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione",619-015-4,943516-53-8,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7391,http://echa.europa.eu/substance-information/-/substanceinfo/100.125.779
"3-benzyl-exo-6-nitro-2,4-dioxo-3-aza-cis-bicyclo[3.1.0]hexane",426-750-2,151860-15-0,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2935,http://echa.europa.eu/substance-information/-/substanceinfo/100.102.521
3-benzylidenephthalide,209-388-8,575-61-1,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/8306,http://echa.europa.eu/substance-information/-/substanceinfo/100.008.536
"3-Bromo-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxylic ac
id",481-150-8,500011-86-9,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/13194,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.323
"3-Bromo-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxylic ac
id",481-150-8,500011-86-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/13367,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.323
3-Bromo-5-chlorophenol,611-435-6,56962-04-0,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1147,http://echa.europa.eu/substance-information/-/substanceinfo/100.123.733
3-bromopropene,203-446-6,106-95-6,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10333,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.134
3-bromopropyl(trimethyl)azanium bromide,628-915-6,3779-42-8,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7902,http://echa.europa.eu/substance-information/-/substanceinfo/100.157.145
"3-C12-14-(even numbered)-alkylamido-N,N-dimethylpropan-1-amino oxide",931-324-9,-,Full,Joint,1000 - 10000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/13163,http://echa.europa.eu/substance-information/-/substanceinfo/100.157.933
"3-C12-18-(even numbered)-alkylamido-N,N-dimethylpropan-1-amino oxide",939-581-9,-,Full,Joint,1000 - 10000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/14163,http://echa.europa.eu/substance-information/-/substanceinfo/100.227.023
3-Carbamyl-1-methylpyridinium Chloride,463-670-7,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/4499,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.777
"3-chloro-2,4-difluoronitrobenzene",411-980-8,3847-58-3,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2525,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.137
3-chloro-2-(isopropylthio)aniline,421-700-6,179104-32-6,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2624,http://echa.europa.eu/substance-information/-/substanceinfo/100.102.027
3-Chloro-2-fluoro-propionic acid methyl ester,627-096-2,55900-27-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11489,http://echa.europa.eu/substance-information/-/substanceinfo/100.155.451
3-Chloro-2-hydroxy-2-methylpropanoic acid,604-096-0,13881-41-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16571,http://echa.europa.eu/substance-information/-/substanceinfo/100.115.322
3-chloro-4-(3-fluorobenzyloxy)aniline,445-590-4,202197-26-0,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/12898,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.019
3-chloro-5-trifluoromethyl-2-pyridylamine,401-670-0,79456-26-1,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1312,http://echa.europa.eu/substance-information/-/substanceinfo/100.100.358
3-chloro-5-trifluoromethyl-2-pyridylamine,401-670-0,79456-26-1,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2973,http://echa.europa.eu/substance-information/-/substanceinfo/100.100.358
"3-chloro-N-hydroxy-2,2-dimethylpropanamide",685-040-2,81778-06-5,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7411,http://echa.europa.eu/substance-information/-/substanceinfo/100.210.471
3-chloro-o-toluidine,201-756-6,87-60-5,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7044,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.597
3-chloro-o-toluidine,201-756-6,87-60-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11763,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.597
3-chloro-p-toluidine,202-446-3,95-74-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1341,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.225
3-chloro-p-tolyl isocyanate,249-050-7,28479-22-3,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1895,http://echa.europa.eu/substance-information/-/substanceinfo/100.044.576
3-chloroaniline,203-581-0,108-42-9,Full,Joint,10 - 100 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/12562,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.256
3-chloroaniline,203-581-0,108-42-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7305,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.256
3-chloroaniline,203-581-0,108-42-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6855,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.256
3-chlorobutan-2-one,223-834-9,4091-39-8,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16212,http://echa.europa.eu/substance-information/-/substanceinfo/100.021.668
3-chloroperbenzoic acid,213-322-3,937-14-4,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6259,http://echa.europa.eu/substance-information/-/substanceinfo/100.012.111
3-chlorophenyl isocyanate,220-822-5,2909-38-8,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10915,http://echa.europa.eu/substance-information/-/substanceinfo/100.018.930
3-chlorophthalic anhydride,204-179-8,117-21-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11567,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.800
"3-chloropropane-1,2-diol",202-492-4,96-24-2,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1765,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.267
"3-chloropropane-1,2-diol",202-492-4,96-24-2,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7114,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.267
"3-chloropropane-1,2-diol",202-492-4,96-24-2,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/14190,http://echa.europa.eu/substance-information/-/substanceinfo/100.002.267
3-chloropropene,203-457-6,107-05-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/14318,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.144
3-chloropropionic acid,203-534-4,107-94-8,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/12262,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.214
3-chloropropionyl chloride,210-890-4,625-36-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16338,http://echa.europa.eu/substance-information/-/substanceinfo/100.009.901
3-chloropropyl chloroformiate,425-770-9,628-11-5,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3670,http://echa.europa.eu/substance-information/-/substanceinfo/100.102.423
3-chloropropyl(dimethyl)amine,203-679-3,109-54-6,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7119,http://echa.europa.eu/substance-information/-/substanceinfo/100.003.346
3-chloropropyldimethylammonium chloride,226-467-2,5407-04-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11744,http://echa.europa.eu/substance-information/-/substanceinfo/100.024.061
3-chloropropyldimethylammonium chloride,226-467-2,5407-04-5,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/8035,http://echa.europa.eu/substance-information/-/substanceinfo/100.024.061
3-chloropropyltrimethoxysilane,219-787-9,2530-87-2,Full,Joint,1000 - 10000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/16008,http://echa.europa.eu/substance-information/-/substanceinfo/100.017.989
3-chloropropyne,210-856-9,624-65-7,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/10995,http://echa.europa.eu/substance-information/-/substanceinfo/100.009.870
3-chloropyridin-2(1H)-one hydrazone,474-260-2,-,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/15594,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.098
"3-cyano-3,5,5-trimethylcyclohexanone",411-490-4,7027-11-4,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1055,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.093
"3-cyano-3,5,5-trimethylcyclohexanone",411-490-4,7027-11-4,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1504,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.093
"3-cyano-N-(1,1-dimethylethyl)androsta-3,5-diene-17-β-carboxamide",415-730-9,151338-11-3,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3061,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.472
"3-cyanomethyl-2-(4-methylphenyl)-6-methylimidozo[1,2-a]pyridine",457-480-3,-,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/3188,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.563
3-cyanopropyldimethoxymethylsilan,418-740-1,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/4926,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.754
3-Cyclohexyl-2-cyclohexylimino-5-(4-diethylamino-2-methoxyphenyl)methylenoxazolidine-4-one,457-890-2,-,Full,Individual,0 - 10 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/8193,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.600
3-Cyclohexyl-2-cyclohexylimino-5-(4-diethylamino-2-methoxyphenyl)methylenoxazolidine-4-one,457-890-2,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3239,http://echa.europa.eu/substance-information/-/substanceinfo/100.104.600
3-cyclohexyl-2-cyclohexylimino-oxazolidin-4-one,806-511-2,35877-42-0,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6416,http://echa.europa.eu/substance-information/-/substanceinfo/100.233.561
3-cyclohexylpropionic acid,211-861-9,701-97-3,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/12694,http://echa.europa.eu/substance-information/-/substanceinfo/100.010.785
3-Cyclopentyl-1-methyl-1H-indol-6-carbonic acid-isopropylester,935-121-6,-,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/5917,http://echa.europa.eu/substance-information/-/substanceinfo/100.214.157
3-Cyclopentyl-1-methyl-1H-indole-6-carboxylic acid methyl ester,690-920-4,494799-38-1,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/5766,http://echa.europa.eu/substance-information/-/substanceinfo/100.218.324
3-cyclopentyl-1H-indole-6-carboxylic acid,690-722-8,494799-36-9,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/5604,http://echa.europa.eu/substance-information/-/substanceinfo/100.217.935
"3-Decen-5-one, 4-methyl-, (3E)-",477-870-7,-,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2818,http://echa.europa.eu/substance-information/-/substanceinfo/100.105.166
3-diethylaminophenol,202-090-9,91-68-9,Full,Joint,10 - 100 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/11189,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.901
3-diethylaminophenol,202-090-9,91-68-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6408,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.901
3-diethylaminophenol,202-090-9,91-68-9,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/12506,http://echa.europa.eu/substance-information/-/substanceinfo/100.001.901
3-diethylaminopropiononitrile,226-323-9,5351-04-2,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6397,http://echa.europa.eu/substance-information/-/substanceinfo/100.023.930
3-Dimethylamino-1-(3-pyridinyl)-2-propen-1-one,611-255-8,55314-16-4,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/6628,http://echa.europa.eu/substance-information/-/substanceinfo/100.126.025
3-Dimethylamino-1-(pyrid-3-yl)-2-propen-1-one,434-770-8,-,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1256,http://echa.europa.eu/substance-information/-/substanceinfo/100.103.298
3-Dimethylamino-1-(pyrid-3-yl)-2-propen-1-one,434-770-8,-,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/3265,http://echa.europa.eu/substance-information/-/substanceinfo/100.103.298
3-dimethylaminopropan-1-ol,221-659-2,3179-63-3,Full,Joint,10 - 100 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/12109,http://echa.europa.eu/substance-information/-/substanceinfo/100.019.691
3-dimethylaminopropiononitrile,217-090-4,1738-25-6,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/17139,http://echa.europa.eu/substance-information/-/substanceinfo/100.015.537
"3-dodecyl-(1-(1,2,2,6,6-pentamethyl-4-piperidin)-yl)-2,5-pyrrolidindione",411-920-0,106917-30-0,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/2514,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.132
"3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-(trifluoromethyl)-hexane",435-790-1,297730-93-9,Full,Individual,10+ tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/9037,http://echa.europa.eu/substance-information/-/substanceinfo/100.103.397
3-ethoxy-4-hydroxybenzaldehyde,204-464-7,121-32-4,Full,Joint,100 - 1000 tonnes per annum,http://echa.europa.eu/registration-dossier/-/registered-dossier/13700,http://echa.europa.eu/substance-information/-/substanceinfo/100.004.059
"3-Ethoxyestra-3,5-dien-17-one",608-229-3,2863-88-9,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/1634,http://echa.europa.eu/substance-information/-/substanceinfo/100.130.394
"3-ethoxypregna-3,5-diene-21,17α-carbolactone",220-165-4,2649-76-5,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/12211,http://echa.europa.eu/substance-information/-/substanceinfo/100.018.333
3-ethoxypropylamine,228-545-1,6291-85-6,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/11435,http://echa.europa.eu/substance-information/-/substanceinfo/100.025.951
"3-ethyl 5-methyl 2-(2-aminoethoxymethyl)-4-(2-chlorophenyl)-1,4-dihydro-6-methyl-3,5-pyridinedicarboxylate",425-820-1,88150-42-9,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/3689,http://echa.europa.eu/substance-information/-/substanceinfo/100.102.428
"3-ethyl 5-methyl 4-(2-chlorophenyl)-1,4-dihydro-2-[2-(1,3-dihydro-1,3-dioxo-(2H)isoindol-2-yl)-ethoxymethyl]-6-methyl-3,5-pyridinedicarboxylate",413-410-3,88150-62-3,Intermediate,Joint,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/16639,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.265
"3-ethyl 5-methyl 4-(2-chlorophenyl)-1,4-dihydro-2-[2-(1,3-dihydro-1,3-dioxo-(2H)isoindol-2-yl)-ethoxymethyl]-6-methyl-3,5-pyridinedicarboxylate",413-410-3,88150-62-3,Intermediate,Individual,Intermediate Use Only,http://echa.europa.eu/registration-dossier/-/registered-dossier/7237,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.265
"3-ethyl 5-methyl 4-(2-chlorophenyl)-1,4-dihydro-2-[2-(1,3-dihydro-1,3-dioxo-(2H)isoindol-2-yl)-ethoxymethyl]-6-methyl-3,5-pyridinedicarboxylate",413-410-3,88150-62-3,NONS,Individual,Tonnage Data Confidential,http://echa.europa.eu/registration-dossier/-/registered-dossier/14007,http://echa.europa.eu/substance-information/-/substanceinfo/100.101.265
